Price,Close,High,Low,Open,Volume
Ticker,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS
Date,,,,,
1998-10-19,96.25067901611328,96.61121030256714,95.83381122413002,96.21688055109321,431500
1998-10-20,93.56919860839844,96.32951459414471,92.38620113122651,96.28162771996887,1750500
1998-10-21,93.56919860839844,93.56919860839845,93.56919860839845,93.56919860839845,0
1998-10-22,89.99205780029297,94.86486375149549,89.28789459371791,94.63953496368838,3174000
1998-10-23,90.07655334472656,90.57510639292451,88.83722782858638,89.85122455842551,1920000
1998-10-26,89.43714904785156,92.10451878902697,89.034369881874,90.4145276185861,1816500
1998-10-27,90.14698028564453,91.03423290112497,88.44572797843028,89.00623920251716,3148000
1998-10-28,90.62858581542969,92.83683966717072,90.3581810693677,92.83683966717072,1338500
1998-10-29,91.0342025756836,91.25953131347009,89.31604301390537,90.35819917084338,704000
1998-10-30,90.63426208496094,91.36095479443163,90.14697800969351,91.36095479443163,442000
1998-11-02,91.1074447631836,91.5271318556858,89.90755657210374,91.24546658897587,832500
1998-11-03,93.25655364990234,93.6818709602332,91.37221229711112,91.37221229711112,1914000
1998-11-04,93.25655364990234,93.25655364990234,93.25655364990234,93.25655364990234,0
1998-11-05,92.71858215332031,93.78046584432613,91.94119176403399,93.68188126936704,505000
1998-11-06,92.57210540771484,93.00587231503786,91.96370741446401,92.94953582472625,488000
1998-11-09,92.62565612792969,93.31573110824024,92.44257536155115,93.06223400127422,280000
1998-11-10,92.05101013183594,92.83685850475932,91.83694181336811,92.83685850475932,289000
1998-11-11,92.13552856445312,92.94954537566915,92.10454950861761,92.66788008665198,225000
1998-11-12,91.72428894042969,92.3073380836021,91.37220737026395,91.94962630278063,236000
1998-11-13,91.521484375,92.58336783112965,90.97787252474944,90.97787252474944,423500
1998-11-16,90.28775787353516,91.54117119433742,90.20889197756648,91.14684171449403,244500
1998-11-17,89.74700927734375,90.63425318758169,89.56955877614773,89.85122405531801,352000
1998-11-18,90.66806030273438,91.14689476133975,90.02868315243741,90.63989205297942,678000
1998-11-19,90.69619750976562,91.05954803703122,90.24553145516536,90.80886187448068,455000
1998-11-20,90.13289642333984,91.25955762863158,90.02023202195923,90.21739257543958,324000
1998-11-23,90.46805572509766,90.97786910268876,89.66812750503347,89.87937642709853,418000
1998-11-24,89.45691680908203,90.8060962413337,89.17525145930264,90.62582629151763,385000
1998-11-25,89.45691680908203,89.45691680908203,89.45691680908203,89.45691680908203,0
1998-11-26,89.56954193115234,90.69620283594672,89.00621147875516,90.69620283594672,321000
1998-11-27,88.38655090332031,89.54138013298679,88.04855776500357,89.4568839973429,571000
1998-11-30,89.71037292480469,89.85120553536167,87.3162185453358,87.82321250504482,565500
1998-12-01,89.45122528076172,89.82302538632057,88.89353371816269,89.56952844007199,288500
1998-12-02,89.27100372314453,89.85123357203175,88.72739173974664,89.34423945412316,189000
1998-12-03,89.02593994140625,89.56955182503938,88.61189166932877,89.28788656772794,217000
1998-12-04,89.96385192871094,90.63421639633316,88.72734632487546,88.78086339385294,492500
1998-12-07,92.18341064453125,92.43690767229535,90.24555218170359,90.35821657229407,752500
1998-12-08,91.68484497070312,92.7213708772805,91.54119296341604,92.21718774615172,424000
1998-12-09,95.03950500488281,95.99152645535277,92.27354982114277,92.60591279711561,2193500
1998-12-10,98.13217163085938,98.58283775115576,95.25919123098475,95.32960754366415,5329000
1998-12-11,98.408203125,100.55449088281033,98.1321680947765,98.9771638164808,3067500
1998-12-14,97.73785400390625,98.69551425482487,97.34352432361533,98.69551425482487,975000
1998-12-15,94.6789779663086,97.62519459433753,94.64517090992094,97.30691143036039,2437500
1998-12-16,95.03385162353516,95.42818124605783,93.7945262688606,94.7465561690703,775500
1998-12-17,93.51284790039062,94.07617830942912,92.89318101215233,93.79451310490987,1804000
1998-12-18,93.51284790039062,94.07617830942912,92.94951749135213,93.4283517773308,1024000
1998-12-21,94.92120361328125,96.55485887218609,93.73820594597596,93.73820594597596,1180000
1998-12-22,93.4001693725586,95.3718255051698,92.96358321432297,95.31548903451404,918000
1998-12-23,93.68467712402344,96.21685363277972,93.23120018563232,94.30152472529767,1116500
1998-12-24,93.23118591308594,94.24518240349413,93.23118591308594,93.90718070811133,567000
1998-12-25,93.23118591308594,93.23118591308594,93.23118591308594,93.23118591308594,0
1998-12-28,93.62554168701172,94.80853935607252,85.93889343316977,94.10718693130048,652500
1998-12-29,91.32150268554688,93.79452310095566,91.32150268554688,93.23119263188084,1171000
1998-12-30,94.6395492553711,95.76058034399466,92.66789197921753,92.66789197921753,1104500
1998-12-31,93.80013275146484,95.4281571064206,93.62550171964693,95.14368112699484,465000
1999-01-01,93.51284790039062,94.86483744378707,92.73263837833866,94.01984183022932,488500
1999-01-04,93.65373992919922,94.86489763885764,93.56924375252365,94.07623800406779,461000
1999-01-05,93.79450988769531,94.30150380014378,92.94951430312149,94.0620952611062,748500
1999-01-06,98.97716522216797,101.25865542231978,94.71838809961318,95.14088596646569,5767500
1999-01-07,99.5405044555664,100.83616641354807,98.30117898974379,98.58284425905538,2315000
1999-01-08,101.11780548095703,101.34313419972182,99.70947949932811,100.21647341441867,1532000
1999-01-11,98.0195083618164,101.85015753418509,98.0195083618164,101.51215579119261,1291500
1999-01-12,96.78019714355469,98.01389251176901,95.37187066764656,97.88150947920396,1560000
1999-01-13,96.21965789794922,98.40820230009206,95.84786631627904,97.70966941487188,563000
1999-01-14,96.30135345458984,97.17451750494203,95.3718615080567,95.51269414212183,342000
1999-01-15,95.09016418457031,97.73781509331047,94.98031064107559,96.83648310084028,579500
1999-01-18,96.89002990722656,98.01951034895383,94.72402337306306,95.25919424294084,1068000
1999-01-19,96.00279998779297,97.34352956876684,95.76620216686983,97.1745286693238,659000
1999-01-20,96.00279998779297,96.00279998779297,96.00279998779297,96.00279998779297,0
1999-01-21,99.42784118652344,100.83616754893877,96.55485196889934,96.55485196889934,3119500
1999-01-22,98.02511596679688,100.49813598202107,98.0194857574839,100.18267234570608,692500
1999-01-25,99.59683990478516,101.55159754099745,96.8900322252597,98.30117796037118,1622500
1999-01-26,99.59683990478516,99.59683990478516,99.59683990478516,99.59683990478516,0
1999-01-27,102.10926055908203,104.14288355429255,101.23046655042408,102.21066449624837,2738500
1999-01-28,103.42749786376953,106.17091503607338,101.85017052157461,101.85017052157461,3084000
1999-01-29,109.38750457763672,109.5508752246228,104.21613508170029,104.21613508170029,4986500
1999-02-01,106.46949005126953,110.75080631702532,106.07516032578387,109.39880763511876,3323500
1999-02-02,106.69479370117188,108.10311995697268,105.34280393389963,106.69479370117188,1983500
1999-02-03,108.0608901977539,109.28331656342196,107.03281357597533,108.15947477151191,1361500
1999-02-04,106.46949005126953,108.71718238015282,105.630124310366,108.44114727444119,657500
1999-02-05,106.30046844482422,107.59613037264842,105.96247528696247,105.96247528696247,994000
1999-02-08,104.84141540527344,106.97643372342687,104.78507893003105,106.41310335396018,592000
1999-02-09,105.3427963256836,106.13145553367585,104.32879977559304,104.77946586404892,1190500
1999-02-10,113.77022552490234,113.77022552490233,107.14545369517184,107.53978330509845,4372500
1999-02-11,113.79273223876953,115.9897171951828,112.66889092595878,114.91939295400486,3255000
1999-02-12,114.29979705810547,115.03212869664974,113.51113750628512,114.84904793594977,1160000
1999-02-15,110.97610473632812,115.31374772007194,110.97610473632812,114.63775286214606,2868000
1999-02-16,109.56779479980469,111.08878560486947,108.44113367075786,110.41279064658983,1883500
1999-02-17,110.41277313232422,111.59577056846692,108.72278170682947,110.69443836990669,2072000
1999-02-18,108.61016845703125,110.80715490606595,108.49750402811189,110.41282510697573,972500
1999-02-19,108.61016845703125,110.58182604822724,107.87783677543803,109.00449825612145,1376000
1999-02-22,107.70880889892578,108.66646919887098,107.08915039695785,108.63830954549186,848500
1999-02-23,105.96247863769531,107.37080499600737,105.39914809437049,107.26658162506905,1052500
1999-02-24,106.30046844482422,107.25812861904501,105.62447353335905,107.25812861904501,426500
1999-02-25,105.62448120117188,106.46947705078125,105.34281591796875,105.56814470623434,574500
1999-02-26,103.23027038574219,105.73708832944078,102.82185250799466,105.62442399632556,689500
1999-03-01,115.38414764404297,118.45429660976937,109.84942817440366,111.08875333722332,2700000
1999-03-02,115.38414764404297,115.38414764404295,115.38414764404295,115.38414764404295,0
1999-03-03,120.05140686035156,122.35542738032336,118.86277872922949,121.0597650399554,2215500
1999-03-04,119.70772552490234,124.49603454589842,119.65138903930016,120.55272123448988,1935000
1999-03-05,120.27108001708984,121.00341149746654,118.58108826040943,120.55274530986992,1186000
1999-03-08,118.29939270019531,121.39771012805757,117.73606225876581,120.55834467586108,988000
1999-03-09,120.55271911621094,120.55271911621095,117.54453650591505,117.54453650591505,1515000
1999-03-10,120.2119140625,122.01738934060435,118.41206899491044,121.40054175745556,1059000
1999-03-11,121.67935943603516,122.97502100102967,119.31337361059343,121.11602906827574,1665000
1999-03-12,121.84839630126953,122.46805473162073,119.70773855155224,121.96106068899323,1013500
1999-03-15,122.24272155761719,123.35811356870857,120.27951437218248,121.67939104352679,1828000
1999-03-16,122.52999877929688,123.36936421476793,121.67937292415466,121.67937292415466,1279000
1999-03-17,124.3834228515625,126.74941012134538,123.65109120726805,126.63674569816419,901750
1999-03-18,124.7777099609375,125.67904222965173,123.14968510482535,123.76371330756938,536640
1999-03-19,124.03972625732422,125.2846816689209,123.36936168381521,124.60868688569184,425410
1999-03-22,123.87641906738281,124.15808442096554,122.58076531749785,122.58076531749785,299730
1999-03-23,127.18492126464844,128.86750198362856,124.63555758673789,124.63555758673789,1055250
1999-03-24,125.48529052734375,128.03465308884734,124.63550300684254,127.46529268387611,570950
1999-03-25,127.18492126464844,127.46818389552739,125.374868903977,125.48534547937474,739690
1999-03-26,126.05462646484375,127.46810333334979,125.20200371853468,127.46526794259638,451070
1999-03-29,126.05462646484375,126.05462646484375,126.05462646484375,126.05462646484375,0
1999-03-30,127.18492126464844,127.46818389552739,125.82526409422528,126.05187074113265,355690
1999-03-31,128.31796264648438,130.57273060718867,127.32654350903913,127.97804405585046,1531410
1999-04-01,125.8252182006836,128.82779407724814,125.48529970981508,128.60118751299333,830200
1999-04-02,125.8252182006836,125.8252182006836,125.8252182006836,125.8252182006836,0
1999-04-05,122.70936584472656,124.6355481307702,121.85957801656221,124.6355481307702,734070
1999-04-06,124.63551330566406,124.63551330566406,121.91619128646138,121.97284725030397,840200
1999-04-07,126.33513641357422,126.84500570363582,124.06903531198543,124.57890460204705,933770
1999-04-08,124.5788345336914,126.61832783582071,123.50244057364166,126.55034760724466,1179540
1999-04-09,123.78568267822266,125.14533889286744,122.99255132709376,125.14533889286744,576470
1999-04-12,125.99518585205078,126.54471592144499,121.91620663206838,122.65269103229141,1034350
1999-04-13,126.33513641357422,128.54458152982738,125.25874184811542,125.48534850047842,1480660
1999-04-14,126.33513641357422,126.3351364135742,126.3351364135742,126.3351364135742,0
1999-04-15,122.6838150024414,125.5985884950775,122.68381500244142,123.55910371872716,753410
1999-04-16,132.49888610839844,132.49888610839844,122.3694150928132,122.99259612746937,1929670
1999-04-19,126.05183410644531,126.0518341064453,120.54520947100029,120.54520947100029,961000
1999-04-20,123.2192153930664,126.95828469727167,122.14848324646478,125.76857847016433,871230
1999-04-21,123.22486877441406,124.80264321911392,119.19687505310007,121.80289391560068,1416860
1999-04-22,123.50247955322266,127.46815550217934,122.59603587852325,123.89904541922081,1140970
1999-04-23,122.85662841796875,125.59860771315913,121.80289143005024,123.78572919751618,798440
1999-04-26,118.97025299072266,122.64133266255182,118.97025299072266,121.80287806193034,736900
1999-04-27,118.97025299072266,118.97025299072266,118.97025299072266,118.97025299072266,0
1999-04-28,117.78056335449219,118.97026950736056,115.85438149645348,117.89387528866014,690810
1999-04-29,117.15739440917969,118.12048536672559,116.36425406894584,117.89387878065142,597460
1999-04-30,116.95909881591797,118.68700200600048,116.42090172903627,117.07240210086887,660020
1999-05-03,114.15479278564453,117.21969525223348,113.88002780214282,116.08097441703723,462040
1999-05-04,115.29352569580078,115.29352569580077,113.64777089039792,113.64777089039792,647970
1999-05-05,116.14331817626953,118.40375664236667,115.45782758399004,115.8543934610717,1206320
1999-05-06,116.13764190673828,117.83721715415396,114.83463248815558,117.1517180007888,595160
1999-05-07,115.11790466308594,118.40375214529793,114.83464209814504,117.27070188553431,1025370
1999-05-10,117.96749114990234,119.48011177050421,115.123542047018,115.123542047018,1730330
1999-05-11,123.2192153930664,123.78574052131039,118.40375180299255,118.68701436711454,1399340
1999-05-12,128.82778930664062,131.0938894432182,124.63550751176652,124.63550751176652,2010510
1999-05-13,132.00033569335938,134.4647231007938,130.3234177539385,130.3234177539385,1098120
1999-05-14,129.11109924316406,133.07677593867402,128.09136072276712,132.8501692995834,1068280
1999-05-17,125.93850708007812,129.22435375291064,125.00940644171027,129.16769779608313,541590
1999-05-18,124.69213104248047,127.9213211683439,124.2389094041437,126.73161544827033,590220
1999-05-19,124.63551330566406,125.88186670982341,124.46555405862269,124.80547255270542,360990
1999-05-20,126.16512298583984,127.12821381201698,125.13971406031963,125.14537619862865,431420
1999-05-21,128.03465270996094,129.28100600744395,125.99515920899915,126.90160268597899,690660
1999-05-24,129.6209259033203,130.5840167054394,127.4681291050927,128.94109761032362,611290
1999-05-25,133.13339233398438,133.13339233398438,128.94111024594292,128.94393699306082,799820
1999-05-26,131.1505126953125,133.19000576737437,129.16767557032935,132.85008737386946,745780
1999-05-27,128.6011962890625,132.000346851769,128.6011962890625,130.86729666420015,460440
1999-05-28,126.9610824584961,129.4226342702845,124.9754182155944,128.03464975187148,691760
1999-05-31,130.0175018310547,131.4338144871664,127.66925302676528,127.66925302676528,530970
1999-06-01,133.13339233398438,133.13339233398438,128.6011917438913,129.16771681765292,410960
1999-06-02,129.167724609375,130.75399664049283,129.05442131668525,130.4707340865249,269630
1999-06-03,128.6011962890625,129.67759050945813,128.46522715453895,129.17338352176947,289280
1999-06-04,129.167724609375,130.58403737921464,128.94111802399553,129.72858757824687,589050
1999-06-07,130.81063842773438,130.81063842773438,128.63518418001868,129.93253146319137,282290
1999-06-08,126.05183410644531,129.25269744730858,126.0518341064453,128.8844595919834,308790
1999-06-09,127.1169204711914,129.72860185191095,126.61837555511852,129.72860185191095,188770
1999-06-10,127.9922103881836,128.31796065653754,127.46817283762007,128.03469805023173,288430
1999-06-11,126.49658203125,127.75143328126453,126.05185767220115,127.58147399146048,183500
1999-06-14,125.66378021240234,126.05184856531682,122.48273831524396,125.83373948992732,198430
1999-06-15,127.1197280883789,127.96668896872269,124.97543721141882,124.97543721141882,258810
1999-06-16,130.6067352294922,130.98064399178068,124.63556253697794,126.10853173384724,929190
1999-06-17,135.88670349121094,136.53254172454342,130.95226633319382,132.2836037040701,3082530
1999-06-18,136.42486572265625,137.20100210319637,134.95190610524813,136.47585089119883,920740
1999-06-21,136.7138671875,137.65996324643893,135.96604976444104,137.3682031104323,480050
1999-06-22,138.15277099609375,139.25183075312094,135.9801440667765,135.9801440667765,903400
1999-06-23,133.40245056152344,140.04494964191565,132.7424442305357,140.04494964191565,637070
1999-06-24,130.02601623535156,133.19006292329362,129.0544277018477,133.13340695190206,1157420
1999-06-25,130.30076599121094,133.13339133884597,129.73424092168395,130.30076599121094,680370
1999-06-28,133.4619903564453,134.15315170242877,130.6973449725116,132.39692035224382,488650
1999-06-29,135.65443420410156,136.24928729123513,133.42232391484032,134.1531461387289,605240
1999-06-30,134.89247131347656,136.42492291443324,134.26646342975647,136.07934221974168,395290
1999-07-01,135.47036743164062,136.756382331219,135.11628910589144,135.90942109777347,500400
1999-07-02,136.86392211914062,137.38228860038978,135.96314095603543,135.96314095603543,577520
1999-07-05,137.56927490234375,138.51537067081426,136.53253305384965,138.17262544605217,363390
1999-07-06,136.4362335205078,138.79864202290622,134.39391306548413,138.11597827684295,814960
1999-07-07,137.3907928466797,138.23208271224465,135.96598299565048,137.38229531852184,544710
1999-07-08,137.53529357910156,138.20378901193362,136.81863971177526,136.81863971177526,260640
1999-07-09,134.9123077392578,137.94888308854703,134.5497319652153,137.8922271120295,846510
1999-07-12,136.39942932128906,137.83557267150877,135.45616873678543,135.96603792119475,731340
1999-07-13,137.94326782226562,140.14705120363234,136.24935382485864,137.09914189445234,928960
1999-07-14,139.70787048339844,141.29130654087302,137.18400101765596,138.74194449197967,1102030
1999-07-15,137.7902069091797,143.8973455278172,136.81578324790493,141.00806465981893,1640980
1999-07-16,135.74505615234375,138.62866633949025,134.26642555050185,138.23210056676137,1201190
1999-07-19,138.9261474609375,139.36520103893542,136.07935310668068,136.07935310668068,1011630
1999-07-20,142.29129028320312,145.08709925388072,139.08192900405697,139.3651915885866,1597120
1999-07-21,146.3843536376953,147.29645028111744,140.4981525758351,142.7642518109292,1037470
1999-07-22,152.814453125,154.37806771024253,146.05014301358761,146.30508618778032,1700170
1999-07-23,155.30996704101562,159.18783078679468,154.26472787830474,154.26472787830474,1062170
1999-07-26,153.57928466796875,156.13431835791323,149.56545924376042,155.68108791225,1424750
1999-07-27,154.6641845703125,155.77740429466868,152.3952488243682,154.66134917863388,1091910
1999-07-28,153.6869354248047,155.51114702131312,153.0269288123805,154.54804739193003,384290
1999-07-29,153.73794555664062,154.26480985973203,153.0326244268606,154.0948592100179,322160
1999-07-30,154.6641845703125,155.49414175038547,153.30169242386918,153.30169242386918,390050
1999-08-02,153.9021453857422,155.45441796809405,152.45184312873462,155.45441796809405,257190
1999-08-03,153.82568359375,154.66131135280907,153.1316870721935,153.18834302498843,524950
1999-08-04,154.675537109375,156.0210344405609,154.03819626828695,154.34979549731608,295950
1999-08-05,155.88221740722656,158.51372034373748,154.80298775415002,155.6810947672663,582670
1999-08-06,153.74644470214844,155.22790254616572,153.52832697084276,155.22790254616572,485850
1999-08-09,154.08062744140625,155.7377060121759,153.58491810788053,154.3213936306738,319650
1999-08-10,152.1317901611328,154.32140371352696,150.97890973258836,153.81153468066694,341650
1999-08-11,152.14028930664062,153.24502002648683,150.29908296621147,151.26218242910159,165560
1999-08-12,148.65054321289062,152.1120035994434,148.2596394741539,152.1120035994434,415000
1999-08-13,145.2938690185547,149.675949998786,144.52056772926844,149.55980266241,545050
1999-08-16,144.51490783691406,147.23989260250718,143.78409414946242,146.44676079872337,317320
1999-08-17,146.83197021484375,148.7638228666559,143.8973743672589,143.8973743672589,611100
1999-08-18,147.40133666992188,152.9617820947432,147.0132683466143,152.9617820947432,560970
1999-08-19,147.59107971191406,149.5455977839546,147.36730857165384,148.88275595853258,189340
1999-08-20,146.6620330810547,148.99611392458783,142.70768132396793,148.99611392458783,162270
1999-08-23,146.00486755371094,148.1463320054816,145.03044356941984,148.1463320054816,112350
1999-08-24,146.2314453125,148.14630277618693,145.31367748409923,145.31367748409923,422260
1999-08-25,149.0980682373047,150.69567313189117,147.0132600666382,148.71283532752417,895440
1999-08-26,153.015625,154.03819883941512,149.56265320508857,149.84024502136776,1094290
1999-08-27,152.4263458251953,155.2278154764862,151.88532217766914,154.09476572848266,343710
1999-08-30,152.2621307373047,155.51114397110808,151.54546816856617,152.9617809551883,401920
1999-08-31,151.28768920898438,152.28192614653034,150.69566292605555,151.31884393730365,202920
1999-09-01,153.08319091796875,154.22135590620644,148.53053096501802,152.00193765254684,407740
1999-09-02,150.6674346923828,152.51410456029467,149.953233401633,152.00761281719022,263110
1999-09-03,149.6373748779297,151.66045862889155,149.12803501830047,151.66045862889155,195970
1999-09-06,150.0499725341797,150.5223033114007,149.09959723095267,149.21342066419552,67740
1999-09-07,150.2007293701172,152.79859135362835,149.67148702066257,150.6360856481289,172980
1999-09-08,149.17068481445312,151.03442571021554,148.24592615799727,148.24592615799727,148210
1999-09-09,149.44671630859375,150.80683154054222,148.81789139007915,149.55201252713536,325720
1999-09-10,149.0938262939453,149.89623420611133,148.30281113961712,148.30281113961712,163270
1999-09-13,149.0938262939453,149.0938262939453,149.0938262939453,149.0938262939453,0
1999-09-14,142.88514709472656,149.09952312334306,142.32744901976858,148.64426435068606,911580
1999-09-15,145.59405517578125,147.10781661063308,144.54694552843637,145.68511045385713,832320
1999-09-16,143.47421264648438,145.50868049324862,143.18113555732543,144.0916621887716,236120
1999-09-17,140.7084503173828,142.83966080444804,138.69105455640855,142.83966080444804,1067940
1999-09-20,140.75973510742188,144.54697908118703,140.2845473200124,141.64465437426261,472730
1999-09-21,139.2060546875,141.70147717350955,138.57152486646416,140.73403910621485,601180
1999-09-22,142.5096435546875,145.68512505693408,141.70154741865855,141.98608867853537,498920
1999-09-23,143.07015991210938,143.97215933581145,142.10556976064754,143.63639412073286,434180
1999-09-24,145.3293914794922,150.340156932464,143.4656504317188,143.522553451269,1139030
1999-09-27,146.4960479736328,150.4654016774729,145.68511240024364,146.2541948705571,899320
1999-09-28,144.62660217285156,147.10780180793896,143.97784857798283,146.8232606052157,771930
1999-09-29,145.94400024414062,148.81502821973228,145.68507542734787,146.82324007912402,622170
1999-09-30,145.63099670410156,147.67684814671048,144.88834851445256,147.09639048704446,283350
1999-10-01,143.60787963867188,145.68502594931311,142.55507421993335,145.68502594931311,305970
1999-10-04,143.4514617919922,143.80429882794107,141.70153493462192,142.55515863904736,382250
1999-10-05,141.96327209472656,144.26236072899405,141.13809582619723,142.5608015533076,613130
1999-10-06,142.74574279785156,145.11596642877916,142.2705553223325,143.69326087555584,328710
1999-10-07,148.47640991210938,150.51371681029264,143.69327409675722,143.69327409675722,2077150
1999-10-08,142.92501831054688,153.59531159523354,142.04294767915164,150.58770951068155,1910450
1999-10-11,142.66041564941406,145.6850899013762,141.70151322438542,145.62817818973025,641920
1999-10-12,141.92059326171875,145.39484712676133,140.56333503531482,142.32749372576012,1848120
1999-10-13,143.1583709716797,145.11601586923783,140.84789775543672,142.9535009548769,828170
1999-10-14,142.47543334960938,144.5468924052419,141.92911056544534,143.97781015167794,311050
1999-10-15,140.8877410888672,142.55514843743643,140.0511892237153,142.27060722299046,443500
1999-10-18,136.25535583496094,140.84785365557084,135.27084599634605,139.48205976019187,879930
1999-10-19,136.25535583496094,136.25535583496094,136.25535583496094,136.25535583496094,0
1999-10-20,134.73593139648438,140.84787884072642,134.30343194509672,139.4251729938504,766900
1999-10-21,133.7713165283203,136.52282426291046,132.0270780943083,133.85383588351087,400990
1999-10-22,130.44219970703125,134.2465135630656,129.18453266368834,133.73434295705837,549530
1999-10-25,130.97715759277344,132.88073889387817,126.51270552069461,132.88073889387817,534220
1999-10-26,128.60411071777344,132.48240939312527,126.90539908669412,130.89466433550822,887570
1999-10-27,138.87889099121094,138.89312326397177,130.31989391877465,130.31989391877465,1648290
1999-10-28,134.5680389404297,139.9942405515401,133.7343354862273,139.9942405515401,690800
1999-10-29,131.99575805664062,135.95371660668914,128.04347851829397,135.7260872293916,1262950
1999-11-01,131.7766876220703,134.3034142628165,129.8076678519976,130.88892067986353,909170
1999-11-02,132.9717559814453,134.3034063159605,128.8231416608713,130.88891293504625,1653040
1999-11-03,132.64170837402344,136.01067467113702,132.02709842553887,134.81559832405475,348700
1999-11-04,134.14125061035156,136.57123479514388,132.9660941107346,133.1652764163845,968560
1999-11-05,136.56268310546875,138.00246066014975,134.01888447614544,134.01888447614544,1125590
1999-11-08,136.56268310546875,136.56268310546875,136.56268310546875,136.56268310546875,0
1999-11-09,134.72738647460938,136.92120499551118,134.58796408968684,135.49849924403458,689200
1999-11-10,135.23110961914062,135.7262087339116,134.81567304258542,134.87258477961026,152920
1999-11-11,136.85574340820312,137.71790265808187,134.30340920374925,134.30340920374925,716610
1999-11-12,133.6746368408203,136.23834760950265,133.1880650491114,136.01071808193265,595030
1999-11-15,130.91171264648438,134.02459409701507,130.49059722416212,134.02459409701507,1083930
1999-11-16,130.2913818359375,130.88891994630666,129.86457014046042,130.31983768567054,459630
1999-11-17,132.59617614746094,134.30342305064713,130.3198469432127,130.60438809374372,659900
1999-11-18,133.61483764648438,134.2379834981419,130.89462477920173,132.9945399852249,412520
1999-11-19,129.7820587158203,134.01888057336728,129.06786633984234,133.73433942565313,404210
1999-11-22,130.37677001953125,131.23039354558622,128.21425535015717,130.8889406617612,378630
1999-11-23,130.37677001953125,130.37677001953125,130.37677001953125,130.37677001953125,0
1999-11-24,133.1851806640625,134.18961059507262,130.88893145642658,130.88893145642658,1465960
1999-11-25,133.88804626464844,135.15709784673177,132.88076777773418,134.47420056273452,467230
1999-11-26,131.59170532226562,133.99038439146403,130.60434748954697,133.99038439146403,366910
1999-11-29,130.87188720703125,132.5392945599332,130.03533533970563,130.88895898526167,521190
1999-11-30,130.2487335205078,130.88895121667633,128.8971628285965,130.3198688200821,758940
1999-12-01,131.15357971191406,133.67745889125104,130.0353348247065,133.67745889125104,663770
1999-12-02,134.59368896484375,136.5228781493971,131.23041823879697,131.97021848711108,1092840
1999-12-03,137.98263549804688,139.36835049048173,134.8726006102131,134.98072771314457,1791310
1999-12-06,142.00027465820312,142.27059225689436,136.57976856661858,137.94556277888165,1408160
1999-12-07,139.8121337890625,143.6932792013159,139.42516199731642,142.839655760516,729200
1999-12-08,140.72836303710938,143.69328574389485,138.05937425149745,140.84787414500582,472650
1999-12-09,143.2778778076172,146.1887374000957,139.99426993904666,140.79098182302005,792630
1999-12-10,142.0400848388672,144.77452088117641,141.4169390806322,143.9778092048288,425320
1999-12-13,142.1938018798828,143.69333114017314,139.3113976302243,142.27062489126055,564580
1999-12-14,136.0960235595703,141.70148748153983,130.8206370849726,141.24621992160468,1078590
1999-12-15,136.46875,138.28697175973824,130.8889033116864,130.8889033116864,335310
1999-12-16,135.80296325683594,139.99425788418745,134.872516742083,138.94430025537542,509030
1999-12-17,135.11724853515625,136.52288294999457,134.01892352109343,135.72901914559517,235970
1999-12-20,133.79119873046875,135.44153326746937,132.66725816377647,135.44153326746937,185940
1999-12-21,129.19313049316406,133.39295405316352,128.6126638268104,132.6531536416766,371380
1999-12-22,131.61741638183594,133.73440424153168,130.8889913853289,130.8889913853289,416190
1999-12-23,130.6442108154297,133.84813784362734,129.64546872989038,133.44978202205368,147480
1999-12-24,129.36376953125,131.85350414969034,129.0991397094832,131.79944064615236,180050
1999-12-27,127.30943298339844,129.18171033893253,125.7103040766855,128.89716912673225,174460
1999-12-28,125.89234161376953,127.30366277645479,125.48828950601703,126.96221872992804,365710
1999-12-29,125.66474914550781,128.04350883036224,123.77539186935017,126.62080317669157,165580
1999-12-30,121.59016418457031,126.90539243853671,120.07640271090246,126.90539243853671,261840
1999-12-31,121.59016418457031,121.59016418457033,121.59016418457033,121.59016418457033,0
2000-01-03,131.31858825683594,131.31858825683594,130.88892834376793,130.88892834376793,249030
2000-01-04,129.8105010986328,135.49848395605915,128.043503186047,135.49848395605915,585140
2000-01-05,125.19242858886719,128.04352802005096,119.79183399209212,125.19811628627205,802960
2000-01-06,130.2174835205078,134.30349238340918,125.76725346073486,126.61518965311791,1900320
2000-01-07,137.3167266845703,139.53899260035547,129.8788247726479,130.8889424858202,1925820
2000-01-10,138.35816955566406,142.21369965034117,137.14886935903357,139.14065791818965,865910
2000-01-11,141.46250915527344,143.92094069684973,136.01069852388497,139.42519304749715,1344110
2000-01-12,150.6815948486328,152.78150970409703,141.70147779396106,142.27056003409743,1770570
2000-01-13,158.58331298828125,162.7376065432124,150.8067990356242,153.5952986387295,2545080
2000-01-14,153.771728515625,158.03416689343464,150.80681449714325,156.4976376857147,1202400
2000-01-17,147.86181640625,156.49763341228615,144.8371338912501,156.4350426950878,965390
2000-01-18,145.76756286621094,148.4166399760781,144.88834053845576,147.7906634110402,894390
2000-01-19,143.91807556152344,147.9614030085086,142.32749152120283,146.53869721034985,1186660
2000-01-20,143.65911865234375,144.2623444230952,143.124179970053,143.6932621965741,1215590
2000-01-21,145.0078887939453,147.67688670997245,144.3534474900213,144.54693342710215,750120
